ind_0,proxy_conf_0,pred_prob_0,ind1,proxy_conf_1,pred_prob_1
"4,1,2,4,12,4,4,48,15,23,37,78",0.231,1,"4,3,2,4,12,4,4,48,15,23,37,78",0.201,1
"3,1,0,6,10,1,16,18,7,11,7,37",0.485,1,"3,1,7,6,10,1,16,18,7,11,7,37",0.485,1
"5,0,0,3,10,3,3,71,9,26,24,9",0.17,1,"5,0,0,3,10,3,3,71,9,26,24,9",0.17,1
"1,2,4,5,6,2,17,29,5,10,43,72",0.089,1,"1,2,4,5,8,2,17,29,5,10,43,72",0.089,1
"4,1,6,6,9,4,37,20,6,22,35,59",0.251,1,"4,1,6,6,9,4,37,20,6,22,35,59",0.251,1
"2,2,2,2,7,3,0,16,10,36,0,93",0.146,1,"2,2,2,2,7,3,36,16,10,36,0,93",0.108,1
"7,3,1,6,5,3,18,34,6,20,29,98",0.209,1,"7,3,2,6,5,3,18,34,6,20,29,98",0.211,1
"9,0,0,6,5,2,26,15,8,6,18,14",0.896,0,"6,0,0,6,5,2,26,15,8,6,18,14",0.677,0
"7,3,1,5,8,0,24,17,4,29,12,66",0.673,1,"7,3,1,5,8,0,24,25,4,29,12,66",0.655,1
"8,2,5,6,13,4,5,44,0,31,41,26",0.463,1,"7,2,5,6,13,4,5,44,0,31,41,26",0.404,1
"3,3,5,3,4,5,8,30,9,12,32,9",0.573,1,"7,3,5,3,4,5,8,30,9,12,32,9",0.857,1
"4,0,3,6,5,2,8,26,12,17,28,58",0.184,1,"4,0,3,6,5,2,8,26,12,17,28,58",0.184,1
"6,3,1,2,6,4,36,48,11,20,28,7",0.389,1,"6,3,1,2,6,4,36,48,9,20,28,7",0.388,1
"5,1,7,0,0,4,7,60,6,18,19,4",0.079,1,"5,1,7,0,0,4,7,60,6,18,19,42",0.035,1
"4,2,1,4,0,3,22,15,1,8,17,39",0.298,1,"4,3,1,4,0,3,22,15,1,8,17,39",0.295,1
"3,3,1,6,12,0,14,37,6,11,17,53",0.235,1,"3,0,1,6,12,0,14,37,6,11,17,53",0.249,1
"8,0,7,0,13,2,10,59,7,40,23,58",0.029,1,"8,0,7,0,4,2,10,59,7,40,23,58",0.029,1
"6,1,0,1,13,2,13,55,14,3,17,88",0.03,1,"6,1,0,1,13,2,13,55,14,35,17,88",0.03,1
"6,4,7,4,7,3,24,60,14,35,43,97",0.073,1,"6,4,7,4,0,3,24,60,14,35,43,97",0.077,1
"1,1,7,2,13,4,13,43,3,29,26,4",0.228,1,"1,1,7,2,8,4,13,43,3,29,26,4",0.229,1
"9,2,3,1,2,4,8,0,4,16,41,23",0.762,1,"9,2,3,5,2,4,8,0,4,16,41,23",0.902,1
"7,2,0,6,12,3,41,61,12,18,0,91",0.126,1,"7,2,0,6,5,3,41,61,12,18,0,91",0.129,1
"8,2,5,6,3,5,28,62,1,31,2,75",0.222,1,"8,2,6,6,3,5,28,62,1,31,2,75",0.223,1
"0,4,1,5,11,5,27,22,7,23,43,91",0.11,1,"6,4,1,5,11,5,27,22,7,23,43,91",0.572,1
"8,1,3,4,10,5,16,0,9,28,24,66",0.639,1,"8,1,3,4,10,5,16,1,9,28,24,66",0.64,1
"1,1,4,0,8,1,30,56,13,24,3,55",0.182,1,"1,1,4,0,8,1,30,56,13,24,3,94",0.033,1
"6,4,3,3,11,4,23,39,9,38,40,7",0.459,1,"6,4,3,3,6,4,23,39,9,38,40,7",0.466,1
"5,2,4,4,1,3,1,61,15,11,28,64",0.139,1,"5,2,4,4,1,3,1,61,8,11,28,64",0.113,1
"2,0,1,0,10,4,18,37,11,24,9,73",0.037,1,"2,0,1,0,10,4,18,37,11,36,9,73",0.038,1
"8,1,3,6,2,0,18,20,14,20,30,88",0.644,1,"8,1,3,6,2,1,18,20,14,20,30,88",0.588,1
"9,1,6,1,1,0,7,66,4,27,16,96",0.344,1,"9,1,6,1,1,0,7,34,4,27,16,96",0.458,1
"5,0,5,0,12,2,5,16,0,6,30,34",0.029,1,"5,0,5,0,12,1,5,16,0,6,30,34",0.088,1
"4,4,4,1,8,1,11,38,1,12,8,87",0.037,1,"4,4,4,1,8,1,11,38,1,12,10,87",0.036,1
"8,2,0,3,9,4,6,28,14,4,16,85",0.597,1,"8,2,0,3,9,4,6,28,14,4,7,85",0.535,0
"1,4,0,6,2,0,41,29,12,31,2,29",0.445,1,"1,4,0,6,2,0,41,29,12,31,2,29",0.445,1
"9,1,4,0,8,4,24,44,15,0,4,34",0.504,0,"9,1,4,0,8,4,27,44,15,0,4,34",0.51,0
"7,0,3,4,5,4,35,23,9,25,23,14",0.685,1,"7,0,3,4,5,4,35,23,9,25,23,78",0.489,1
"8,0,4,5,12,4,17,63,4,17,29,42",0.387,1,"8,0,4,5,12,4,17,63,4,17,29,42",0.387,1
"1,0,0,0,13,4,28,37,9,41,34,53",0.032,1,"1,0,0,0,13,4,28,37,5,41,34,53",0.032,1
"3,3,1,1,7,4,36,36,0,38,13,53",0.146,1,"3,3,1,1,7,5,36,36,0,38,13,53",0.272,1
"5,2,1,1,9,4,5,29,13,23,13,63",0.389,1,"5,2,1,1,9,4,5,29,13,23,13,63",0.389,1
"5,0,4,3,0,5,18,17,10,27,36,27",0.632,1,"5,0,4,3,0,5,18,17,10,27,43,27",0.617,1
"8,0,6,2,1,2,18,48,8,38,27,96",0.068,1,"8,0,6,2,1,3,18,48,8,38,27,96",0.136,1
"6,3,4,0,2,4,28,72,1,29,0,62",0.04,1,"6,3,4,0,8,4,28,72,1,29,0,62",0.043,1
"8,1,3,6,13,1,29,25,14,7,43,18",0.647,0,"8,1,3,6,13,1,29,31,14,7,43,18",0.517,0
"3,1,6,2,12,2,13,53,0,19,19,6",0.155,1,"3,3,6,2,12,2,13,53,0,19,19,6",0.135,1
"3,1,5,1,5,2,32,5,15,40,32,22",0.091,1,"3,1,5,1,5,2,32,5,15,40,6,22",0.111,1
"2,3,1,0,11,3,37,62,5,28,23,33",0.029,1,"2,3,1,3,11,3,37,62,5,28,23,33",0.063,1
"9,1,0,5,0,3,12,50,10,19,6,47",0.334,1,"9,1,0,5,0,3,12,50,10,19,6,38",0.381,1
"7,1,0,3,9,1,30,32,13,41,23,30",0.266,1,"7,1,0,3,9,1,30,24,13,41,23,30",0.342,1
"3,3,1,2,11,5,32,4,10,4,36,42",0.702,0,"3,3,1,2,1,5,32,4,10,4,36,42",0.646,1
"0,1,0,3,12,2,8,73,0,26,31,94",0.043,1,"0,1,0,3,12,2,8,73,0,26,31,42",0.049,1
"7,3,5,5,3,5,25,71,15,2,22,60",0.28,0,"7,3,0,5,3,5,25,71,15,2,22,60",0.277,0
"4,4,1,2,0,0,34,3,6,4,33,49",0.551,1,"4,4,1,2,0,0,34,3,6,41,33,49",0.736,1
"8,4,3,2,11,1,3,61,15,31,16,34",0.075,1,"8,0,3,2,11,1,3,61,15,31,16,34",0.109,1
"9,4,4,0,11,5,40,14,2,27,43,90",0.197,1,"9,4,4,0,11,5,40,14,2,27,43,50",0.22,1
"1,0,7,4,8,1,23,15,6,40,1,87",0.119,1,"1,0,7,4,8,1,23,73,6,40,1,87",0.078,1
"9,0,1,6,2,0,27,62,6,40,2,67",0.355,1,"9,0,1,6,8,0,27,62,6,40,2,67",0.357,1
"6,1,1,1,0,0,41,33,2,22,34,28",0.723,1,"6,1,1,1,0,1,41,33,2,22,34,28",0.07,1
"9,4,6,1,2,0,21,71,5,1,22,27",0.112,0,"9,4,6,4,2,0,21,71,5,1,22,27",0.222,0
"2,3,4,3,4,0,4,14,7,24,8,34",0.651,1,"2,3,4,3,4,0,4,14,1,24,8,34",0.673,1
"7,2,0,6,11,1,33,5,14,5,27,31",0.767,0,"7,2,7,6,11,1,33,5,14,5,27,31",0.769,0
"1,1,2,3,11,1,8,55,14,8,33,80",0.059,1,"1,0,2,3,11,1,8,55,14,8,33,80",0.065,1
"4,0,6,1,11,0,33,4,15,20,22,33",0.966,1,"4,0,6,1,11,0,33,4,3,20,22,33",0.963,1
"8,3,6,4,8,0,35,29,13,16,30,61",0.441,1,"8,3,6,4,8,0,32,29,13,16,30,61",0.453,1
"4,4,6,6,9,5,30,54,5,2,43,1",0.469,0,"4,4,1,6,9,5,30,54,5,2,43,1",0.474,0
"0,1,3,2,5,1,28,1,6,13,23,12",0.677,0,"0,1,3,2,13,1,28,1,6,13,23,12",0.694,0
"7,3,0,3,10,3,30,65,0,23,15,97",0.053,1,"7,3,0,3,10,3,30,65,0,23,22,97",0.052,1
"9,0,7,1,11,2,34,11,7,13,30,72",0.056,1,"2,0,7,1,11,2,34,11,7,13,30,72",0.045,1
"2,2,1,1,0,2,25,50,11,34,12,36",0.038,1,"2,2,1,1,0,2,25,50,11,34,1,36",0.044,1
"8,0,3,2,13,5,10,73,6,39,19,98",0.234,1,"8,0,3,2,13,5,10,73,6,39,24,98",0.233,1
"1,3,5,6,7,3,28,54,14,36,10,28",0.109,1,"1,3,5,6,7,3,28,54,14,36,10,31",0.106,1
"1,1,2,5,11,3,31,70,13,37,8,78",0.077,1,"1,1,2,5,11,3,31,70,13,37,8,51",0.086,1
"9,2,2,1,7,1,31,36,13,0,35,83",0.042,1,"9,2,2,1,7,1,31,36,13,0,35,26",0.079,0
"9,0,6,3,9,4,36,0,7,41,34,81",0.462,1,"9,0,6,3,9,2,36,0,7,41,34,81",0.352,1
"3,1,0,5,8,4,40,24,13,14,5,38",0.189,1,"3,1,3,5,8,4,40,24,13,14,5,38",0.189,1
"5,2,1,0,0,5,15,6,7,12,13,69",0.608,1,"5,2,1,0,0,5,15,6,7,12,14,69",0.606,1
"6,3,4,1,1,3,2,60,11,7,3,96",0.048,1,"6,4,4,1,1,3,2,60,11,7,3,96",0.047,1
"3,4,4,3,8,0,34,45,0,16,28,63",0.088,1,"3,4,4,3,8,0,34,56,0,16,28,63",0.073,1
"8,3,2,2,12,0,11,27,11,25,39,30",0.65,1,"8,3,2,2,12,0,11,22,11,25,39,30",0.745,1
"7,4,1,1,12,0,1,32,1,22,36,83",0.298,1,"7,4,1,4,12,0,1,32,1,22,36,83",0.397,1
"9,4,6,1,7,4,29,22,4,30,25,48",0.29,1,"9,4,6,1,7,4,29,22,0,30,25,48",0.251,1
"5,4,4,2,13,3,9,28,6,10,17,11",0.509,0,"5,1,4,2,13,3,9,28,6,10,17,11",0.524,0
"1,1,0,6,5,5,21,71,0,23,8,76",0.101,1,"1,1,0,6,5,5,21,71,0,32,8,76",0.099,1
"4,0,3,4,0,4,25,59,7,6,17,59",0.15,0,"4,0,3,4,0,4,25,17,7,6,17,59",0.323,1
"3,4,0,3,8,1,5,56,11,22,2,34",0.099,1,"3,1,0,3,8,1,5,56,11,22,2,34",0.133,1
"3,0,6,1,6,4,4,33,2,4,5,61",0.322,0,"3,0,6,1,10,4,4,33,2,4,5,61",0.349,0
"5,3,3,1,6,4,17,33,12,39,4,98",0.183,1,"5,3,3,1,6,4,17,33,12,39,10,98",0.144,1
"5,0,3,0,10,3,40,61,8,25,43,46",0.029,1,"5,0,3,0,10,0,40,61,8,25,43,46",0.35,1
"1,3,7,0,12,5,14,34,14,26,24,1",0.283,1,"7,3,7,0,12,5,14,34,14,26,24,1",0.615,1
"4,0,4,5,7,5,38,56,11,4,21,99",0.171,0,"4,0,4,5,7,5,38,56,10,4,21,99",0.169,0
"5,1,1,4,9,3,6,4,14,19,10,35",0.513,1,"5,1,1,4,9,3,6,4,14,19,10,35",0.513,1
"2,2,7,1,9,4,22,58,2,36,29,61",0.046,1,"2,2,7,1,9,4,22,58,0,36,29,61",0.044,1
"0,2,1,1,5,3,40,19,13,35,26,29",0.078,1,"0,2,1,1,5,3,40,19,13,35,26,29",0.078,1
"2,1,2,6,7,5,40,37,0,27,9,70",0.118,1,"2,2,2,6,7,5,40,37,0,27,9,70",0.118,1
"9,3,3,6,12,2,25,40,1,21,25,4",0.685,1,"9,3,3,6,12,2,25,40,1,21,25,96",0.2,1
"8,4,2,5,5,2,35,6,13,5,3,90",0.462,0,"8,4,2,5,5,3,35,6,13,5,3,90",0.481,0
"5,0,3,6,13,1,30,2,5,18,11,8",0.743,1,"5,0,3,4,13,1,30,2,5,18,11,8",0.65,1
"5,3,2,2,8,2,26,24,8,32,10,63",0.126,1,"5,4,2,2,8,2,26,24,8,32,10,63",0.128,1
"1,0,7,1,6,3,39,45,15,39,36,52",0.035,1,"1,0,7,1,6,3,39,45,15,39,2,52",0.066,1
"9,4,5,6,1,4,16,4,1,8,7,23",0.95,0,"9,4,5,6,1,3,16,4,1,8,7,23",0.939,0
"3,3,2,2,3,0,17,54,15,17,9,45",0.105,1,"3,3,2,2,3,0,17,54,15,18,9,45",0.108,1
"4,0,2,5,3,0,41,20,9,26,24,55",0.337,1,"4,1,2,5,3,0,41,20,9,26,24,55",0.334,1
"4,2,4,3,10,0,13,16,3,30,28,16",0.688,1,"4,2,4,3,10,0,13,16,3,30,13,16",0.788,1
"0,0,0,6,11,4,38,35,14,36,0,81",0.074,1,"0,0,0,6,11,4,20,35,14,36,0,81",0.077,1
"6,0,7,0,9,0,9,36,15,27,41,90",0.35,1,"6,0,7,0,9,0,9,36,4,27,41,90",0.345,1
"2,0,2,3,2,1,9,19,10,0,39,94",0.133,1,"2,0,2,3,2,1,9,19,10,12,39,94",0.118,1
"7,2,2,1,5,3,34,15,4,36,21,76",0.043,1,"7,2,2,1,5,3,34,15,4,36,21,76",0.043,1
"5,2,7,6,10,5,36,29,0,27,16,9",0.644,1,"5,2,7,6,10,5,32,29,0,27,16,9",0.659,1
"3,0,4,6,0,1,28,56,0,39,24,79",0.105,1,"3,0,4,6,0,1,28,56,0,9,24,79",0.108,1
"0,1,4,2,3,2,3,74,7,37,5,27",0.077,1,"0,1,4,2,3,2,3,74,7,37,5,47",0.06,1
"1,3,2,4,12,5,22,68,2,37,28,16",0.108,1,"1,1,2,4,12,5,22,68,2,37,28,16",0.114,1
"7,2,7,2,7,4,18,47,5,0,5,92",0.204,0,"7,2,7,1,7,4,18,47,5,0,5,92",0.197,0
"5,2,6,2,9,4,34,5,4,19,11,99",0.43,1,"5,2,6,2,9,4,34,5,4,19,11,99",0.43,1
"8,0,2,5,3,4,25,40,4,23,14,74",0.353,1,"8,0,2,5,9,4,25,40,4,23,14,74",0.345,1
"6,1,3,5,13,2,10,36,14,19,5,80",0.177,1,"4,1,3,5,13,2,10,36,14,19,5,80",0.149,1
"7,1,7,5,12,2,13,11,12,0,18,66",0.59,0,"7,1,7,5,12,5,13,11,12,0,18,66",0.832,0
"0,2,5,6,4,2,11,58,3,23,40,1",0.152,1,"0,2,5,2,4,2,11,58,3,23,40,1",0.088,1
"1,1,6,1,2,0,10,14,6,31,17,78",0.65,1,"1,1,6,1,2,3,10,14,6,31,17,78",0.129,1
"6,0,0,1,10,1,37,39,3,9,41,70",0.033,1,"6,0,4,1,10,1,37,39,3,9,41,70",0.033,1
"1,4,1,1,5,1,29,50,11,6,8,54",0.042,0,"1,4,1,1,5,0,29,50,11,6,8,54",0.346,0
"5,2,3,4,3,4,24,66,9,27,38,61",0.097,1,"5,2,3,4,3,4,24,66,3,27,38,61",0.087,1
"9,4,5,1,2,4,41,14,11,2,7,16",0.891,0,"9,4,5,1,2,4,41,14,11,2,5,16",0.886,0
"9,3,5,0,5,0,39,46,6,38,4,3",0.872,1,"9,3,5,0,13,0,39,46,6,38,4,3",0.895,1
"3,4,1,2,1,0,30,69,5,1,43,72",0.041,0,"3,4,1,2,1,0,30,8,5,1,43,72",0.234,1
"9,3,4,1,8,0,9,67,5,32,3,55",0.359,1,"9,3,4,5,8,0,9,67,5,32,3,55",0.345,1
"5,4,2,0,1,3,2,71,8,32,15,50",0.029,1,"5,4,2,0,1,3,2,71,8,32,15,50",0.029,1
"8,3,6,4,1,5,32,10,2,23,10,90",0.619,1,"1,3,6,4,1,5,32,10,2,23,10,90",0.159,1
"0,4,0,6,3,5,2,56,10,20,34,17",0.116,1,"0,4,0,6,3,5,27,56,10,20,34,17",0.1,1
"8,1,5,5,12,3,32,17,13,0,43,63",0.633,1,"8,1,5,5,12,3,32,17,13,0,43,63",0.633,1
"0,2,4,3,6,4,1,72,5,1,33,32",0.08,0,"0,2,4,3,6,4,1,72,5,1,41,32",0.065,0
"5,3,2,5,7,5,19,51,0,30,36,1",0.472,1,"5,3,2,5,7,5,19,51,0,24,36,1",0.514,1
"2,0,0,6,6,4,26,33,9,28,33,3",0.284,1,"2,0,0,6,10,4,26,33,9,28,33,3",0.282,1
"1,3,4,5,1,1,2,39,11,37,37,21",0.17,1,"1,3,5,5,1,1,2,39,11,37,37,21",0.171,1
"4,4,2,3,3,1,11,9,10,34,18,40",0.455,1,"4,4,2,3,9,1,11,9,10,34,18,40",0.452,1
"1,4,4,6,3,3,36,29,12,39,43,10",0.245,1,"1,4,4,6,3,3,36,29,12,7,43,10",0.163,0
"5,2,1,0,9,3,38,23,0,37,35,89",0.029,1,"5,2,1,0,9,0,38,23,0,37,35,89",0.348,1
"1,3,6,0,2,0,22,38,8,22,38,33",0.706,1,"1,3,6,0,2,0,22,38,8,36,38,33",0.72,1
"8,3,0,3,10,5,28,23,12,2,28,50",0.882,0,"8,3,0,3,10,3,28,23,12,2,28,50",0.546,0
"4,4,0,6,6,1,20,56,5,23,3,60",0.118,1,"4,4,0,6,6,1,20,50,5,23,3,60",0.132,1
"6,2,1,4,0,1,29,35,11,19,16,88",0.145,1,"6,2,1,4,0,5,29,35,11,19,16,88",0.415,1
"7,1,0,1,5,0,30,42,8,25,35,44",0.455,1,"7,1,0,1,5,0,30,42,13,25,35,44",0.586,1
"7,2,0,1,3,3,7,36,13,40,12,33",0.104,1,"1,2,0,1,3,3,7,36,13,40,12,33",0.105,1
"1,0,0,6,12,0,4,11,1,26,40,81",0.251,1,"1,0,0,6,12,4,4,11,1,26,40,81",0.175,1
"0,4,2,2,4,4,23,28,5,15,19,1",0.292,0,"0,4,2,2,4,4,23,28,5,15,19,1",0.292,0
"3,0,7,3,7,3,41,31,2,4,2,76",0.15,0,"3,0,7,5,7,3,41,31,2,4,2,76",0.152,0
"4,0,6,3,7,1,3,72,15,28,8,86",0.07,1,"4,0,6,3,7,1,3,72,15,28,16,86",0.067,1
"3,3,2,3,11,0,13,10,7,40,30,20",0.743,1,"3,3,2,1,11,0,13,10,7,40,30,20",0.964,1
"9,3,4,6,6,2,38,41,4,22,37,30",0.267,1,"9,3,4,6,1,2,38,41,4,22,37,30",0.276,1
"5,4,6,2,9,3,36,63,0,4,13,30",0.164,0,"5,4,6,2,9,3,36,63,0,4,13,21",0.228,0
"2,3,7,1,9,1,41,71,8,2,41,49",0.03,0,"2,3,1,1,9,1,41,71,8,2,41,49",0.03,0
"1,4,2,3,2,0,29,65,12,15,25,45",0.07,1,"1,4,2,1,2,0,29,65,12,15,25,45",0.215,1
"3,0,6,4,12,4,19,64,12,28,39,67",0.082,1,"3,0,6,4,12,4,19,64,12,6,39,67",0.094,1
"0,2,6,5,8,2,17,22,4,1,0,79",0.138,0,"0,2,6,5,8,2,17,43,4,1,0,79",0.107,0
"4,3,7,3,4,3,28,58,7,12,18,74",0.064,1,"4,3,7,3,4,3,21,58,7,12,18,74",0.065,1
"2,0,3,2,8,0,16,12,4,14,13,7",0.904,1,"2,0,3,2,8,0,23,12,4,14,13,7",0.913,1
"6,0,3,1,9,2,39,38,12,23,35,48",0.032,1,"6,0,3,1,9,2,39,38,12,17,35,48",0.033,1
"6,2,0,0,9,2,36,57,12,37,4,73",0.029,1,"4,2,0,0,9,2,36,57,12,37,4,73",0.029,1
"7,0,2,5,9,5,15,23,5,26,42,31",0.685,1,"7,0,2,5,9,0,15,23,5,26,42,31",0.718,1
"4,0,3,6,6,3,24,34,3,28,33,71",0.12,1,"4,0,3,6,0,3,24,34,3,28,33,71",0.122,1
"3,3,0,2,2,3,31,8,4,33,23,79",0.216,1,"3,0,0,2,2,3,31,8,4,33,23,79",0.189,1
"4,3,2,2,6,0,21,38,15,21,14,60",0.294,1,"4,3,2,2,6,0,21,38,15,21,14,39",0.389,1
"1,3,4,3,5,3,24,3,12,12,10,84",0.162,1,"1,3,4,3,5,3,36,3,12,12,10,84",0.157,1
"4,4,3,1,9,4,27,7,1,22,13,3",0.624,1,"4,4,3,1,9,4,27,7,1,21,13,3",0.633,1
"1,3,3,6,1,2,11,27,5,27,24,81",0.127,1,"1,3,3,6,1,2,11,27,5,27,24,1",0.476,1
"2,2,4,4,12,3,30,19,3,39,9,45",0.224,1,"2,2,4,4,10,3,30,19,3,39,9,45",0.224,1
"0,3,2,3,0,3,34,16,1,7,41,94",0.112,1,"0,3,2,3,0,3,34,16,7,7,41,94",0.09,1
"1,2,2,0,12,3,11,56,15,34,5,46",0.032,1,"1,2,2,0,12,3,11,56,15,34,5,46",0.032,1
"2,0,5,0,9,5,4,39,11,40,11,99",0.061,1,"2,0,5,0,9,5,4,39,11,40,11,7",0.507,1
"8,4,1,6,8,3,5,0,6,10,36,15",0.938,0,"8,4,1,6,8,3,5,0,6,10,25,15",0.939,0
"4,4,7,1,0,2,12,62,2,11,32,93",0.03,1,"4,4,7,1,0,2,12,62,2,11,32,92",0.03,1
"8,0,2,6,4,5,24,55,6,20,30,83",0.427,1,"8,0,2,6,4,5,24,55,1,20,30,83",0.41,1
"7,0,6,4,0,0,25,60,1,4,43,25",0.203,0,"7,0,6,4,0,0,25,46,1,4,43,25",0.311,1
"7,2,3,2,12,1,0,56,10,28,2,54",0.086,1,"7,0,3,2,12,1,0,56,10,28,2,54",0.153,1
"9,3,7,5,4,2,24,22,7,0,11,51",0.665,0,"9,3,7,5,4,2,24,70,7,0,11,51",0.154,0
"6,4,3,3,0,2,41,48,1,32,8,75",0.073,1,"6,4,3,3,0,2,41,48,1,32,8,24",0.147,1
"0,4,1,3,8,5,32,11,12,29,20,17",0.534,1,"0,4,1,5,8,5,32,11,12,29,20,17",0.472,1
"6,2,1,1,12,0,1,6,0,0,21,87",0.519,1,"6,2,1,1,12,0,1,6,0,2,21,87",0.543,1
"2,4,4,6,4,0,1,46,3,28,33,54",0.124,1,"2,4,4,6,4,0,1,46,3,28,33,13",0.279,1
"4,4,2,6,10,1,6,35,2,24,34,8",0.444,1,"4,4,2,6,10,1,6,35,2,24,34,8",0.444,1
"9,3,5,4,4,2,16,30,9,17,25,83",0.395,1,"9,3,5,4,4,2,16,30,15,17,25,83",0.45,1
"0,2,0,3,7,4,24,42,7,30,41,21",0.127,1,"0,2,7,3,7,4,24,42,7,30,41,21",0.127,1
"4,0,5,3,13,1,38,4,13,26,25,85",0.176,1,"4,0,5,3,13,1,38,4,13,26,1,85",0.116,1
"2,3,4,0,7,2,26,12,15,38,7,18",0.032,1,"2,3,4,0,7,2,26,12,6,38,7,18",0.034,1
"1,3,6,3,10,3,10,73,13,5,24,19",0.073,0,"1,3,6,3,10,3,10,73,13,29,24,19",0.07,1
"3,0,0,6,3,5,3,53,15,27,17,11",0.276,1,"3,0,2,6,3,5,3,53,15,27,17,11",0.274,1
"9,1,5,3,6,3,11,37,8,31,25,60",0.35,1,"9,1,5,3,6,3,11,37,8,31,25,60",0.35,1
"4,0,1,2,3,0,20,71,6,34,30,78",0.09,1,"4,0,1,2,3,0,20,71,6,34,30,16",0.127,1
"9,3,6,3,1,0,19,62,9,11,41,77",0.088,1,"9,3,1,3,1,0,19,62,9,11,41,77",0.085,1
"8,4,2,3,12,0,40,11,1,17,41,96",0.488,1,"8,1,2,3,12,0,40,11,1,17,41,96",0.289,1
"6,2,2,1,2,3,12,56,14,6,19,66",0.04,1,"6,2,2,5,2,3,12,56,14,6,19,66",0.166,1
"8,3,6,0,0,3,8,43,10,32,6,81",0.029,1,"2,3,6,0,0,3,8,43,10,32,6,81",0.029,1
"2,2,5,1,9,4,39,65,13,24,31,14",0.072,1,"2,2,5,1,9,4,39,65,13,24,31,2",0.125,1
"1,4,3,3,3,1,22,29,14,20,9,98",0.124,1,"1,4,3,3,1,1,22,29,14,20,9,98",0.124,1
"0,1,1,1,7,1,27,49,4,1,9,87",0.035,0,"0,1,1,1,7,1,27,20,4,1,9,87",0.074,0
"8,2,5,4,11,0,14,31,13,31,2,80",0.424,1,"8,2,5,4,11,4,14,31,13,31,2,80",0.422,1
"5,4,4,6,12,0,34,73,2,13,11,4",0.192,0,"5,4,4,6,12,0,1,73,2,13,11,4",0.301,0
"6,4,1,1,13,4,4,28,11,36,34,94",0.262,1,"6,3,1,1,13,4,4,28,11,36,34,94",0.301,1
"2,2,5,5,3,3,21,68,5,33,25,14",0.107,1,"2,2,2,5,3,3,21,68,5,33,25,14",0.107,1
"9,0,1,1,3,0,0,53,12,36,12,93",0.396,1,"9,0,1,1,3,0,20,53,12,36,12,93",0.39,1
"7,0,6,2,0,2,22,48,10,6,17,61",0.09,1,"7,0,6,2,0,2,22,48,10,6,24,61",0.095,1
"3,1,5,2,12,1,9,19,2,26,35,57",0.156,1,"3,1,5,2,12,1,9,19,2,26,35,57",0.156,1
"9,4,4,0,2,0,12,71,10,41,12,97",0.335,1,"9,4,1,0,2,0,12,71,10,41,12,97",0.334,1
"5,2,6,5,4,3,1,6,11,5,12,74",0.4,1,"5,2,6,4,4,3,1,6,11,5,12,74",0.438,1
"9,4,6,6,5,2,7,4,5,37,22,38",0.682,1,"9,4,6,6,5,2,7,4,5,37,22,57",0.586,1
"6,1,2,5,0,1,25,11,5,17,29,7",0.772,1,"6,1,2,5,0,1,25,11,5,24,29,7",0.707,1
"6,3,1,1,3,2,21,38,0,39,15,73",0.031,1,"6,3,1,1,3,2,21,38,0,39,15,73",0.031,1
"6,2,2,6,13,2,17,45,15,32,12,29",0.193,1,"6,2,2,0,13,2,17,45,15,32,12,29",0.029,1
"9,1,7,2,2,0,15,48,3,29,15,82",0.336,1,"9,1,7,2,2,0,15,16,3,29,15,82",0.519,1
"6,4,4,6,12,0,16,34,3,4,8,91",0.478,0,"6,4,4,6,12,0,16,24,3,4,8,91",0.57,0
"1,3,7,2,3,2,17,12,9,8,3,71",0.169,0,"1,3,7,2,3,2,17,12,9,8,21,71",0.145,1
"1,3,4,5,13,0,3,66,6,13,6,48",0.106,1,"1,3,4,5,12,0,3,66,6,13,6,48",0.106,1
"0,2,1,3,2,2,22,17,6,2,34,98",0.104,0,"0,2,1,3,8,2,22,17,6,2,34,98",0.103,0
"8,1,1,6,7,2,12,17,8,28,38,81",0.449,1,"8,1,1,6,7,2,12,17,6,28,38,81",0.413,1
"8,2,7,4,6,5,4,7,10,36,38,11",0.78,1,"8,2,7,4,6,1,4,7,10,36,38,11",0.774,1
"7,3,0,0,8,0,33,38,2,27,21,38",0.641,1,"7,3,0,0,8,0,33,38,2,25,21,38",0.645,1
"4,2,7,2,10,4,13,40,10,37,19,93",0.171,1,"4,2,7,2,10,4,13,40,10,37,19,89",0.174,1
"4,0,5,6,9,0,8,20,11,36,38,25",0.57,1,"4,0,5,6,9,0,8,20,11,41,38,25",0.579,1
"5,1,0,6,2,5,25,74,6,5,6,83",0.203,0,"5,1,0,6,2,5,25,36,6,5,6,83",0.297,0
"7,3,5,6,11,3,18,43,10,22,18,94",0.159,1,"7,3,5,6,0,3,18,43,10,22,18,94",0.158,1
"1,4,7,0,7,3,6,2,6,10,18,32",0.035,1,"1,4,7,0,7,3,6,30,6,10,18,32",0.034,1
"6,4,4,3,6,0,7,60,11,28,38,60",0.073,1,"6,4,4,3,6,0,7,60,11,25,38,60",0.071,1
"3,0,4,3,6,5,30,41,1,2,40,15",0.517,0,"3,0,4,3,6,5,30,41,1,2,40,15",0.517,0
"5,0,6,2,5,2,27,33,8,23,36,4",0.212,1,"5,0,6,2,5,2,27,34,8,23,36,4",0.203,1
"1,3,7,1,6,5,19,41,12,24,9,35",0.273,1,"1,3,7,0,6,5,19,41,12,24,9,35",0.287,1
