ind_0,proxy_conf_0,pred_prob_0,ind1,proxy_conf_1,pred_prob_1
"1,1,6,2,2,1,4,52,9,8,10,98",0.939,0,"1,1,6,2,3,1,4,52,9,8,10,98",0.939,0
"0,0,3,6,6,5,34,27,8,33,19,50",0.88,1,"0,0,3,2,6,5,34,27,8,33,19,50",0.906,1
"0,0,3,5,12,2,26,54,14,10,10,62",0.884,0,"0,0,3,5,12,0,26,54,14,10,10,62",0.744,0
"1,2,2,3,8,1,30,0,5,41,9,37",0.868,1,"1,2,2,3,8,1,30,0,5,41,9,31",0.838,1
"1,3,1,0,11,0,32,47,15,23,7,62",0.948,1,"1,3,1,0,11,0,32,11,15,23,7,62",0.942,1
"0,1,7,3,11,5,12,0,3,4,26,60",0.873,1,"0,1,7,3,12,5,12,0,3,4,26,60",0.872,1
"1,2,7,0,11,1,11,44,0,19,40,20",0.505,1,"1,2,7,0,11,1,11,23,0,19,40,20",0.55,1
"1,0,1,2,12,5,25,29,9,34,19,22",0.837,1,"1,0,1,2,5,5,25,29,9,34,19,22",0.854,1
"0,0,2,1,9,3,23,73,9,0,28,94",0.813,0,"0,0,2,1,9,3,23,73,9,0,28,94",0.813,0
"1,4,7,4,7,0,2,41,7,31,27,10",0.129,1,"1,4,7,4,7,0,2,41,7,31,27,11",0.135,1
"0,3,1,4,10,1,38,17,13,24,29,57",0.837,1,"1,3,1,4,10,1,38,17,13,24,29,57",0.91,1
"1,3,0,1,12,1,8,66,4,30,13,55",0.896,1,"1,3,0,1,12,1,8,66,11,30,13,55",0.912,1
"1,0,2,4,5,2,41,54,0,4,27,92",0.941,0,"1,0,2,4,5,2,41,5,0,4,27,92",0.694,1
"1,0,4,6,5,1,17,8,2,0,4,51",0.915,0,"1,0,4,6,5,1,17,8,2,0,4,89",0.773,0
"0,1,4,1,0,5,11,9,2,35,35,42",0.826,1,"0,1,4,1,0,5,11,9,1,35,35,42",0.814,1
"1,1,1,2,11,4,12,20,14,8,43,4",0.629,1,"1,1,1,3,11,4,12,20,14,8,43,4",0.647,1
"0,2,5,2,2,0,34,19,11,18,18,10",0.693,1,"1,2,5,2,2,0,34,19,11,18,18,10",0.704,1
"0,3,7,5,13,4,19,34,7,3,21,42",0.776,0,"0,3,7,0,13,4,19,34,7,3,21,42",0.918,0
"0,4,2,4,10,5,25,35,4,19,0,72",0.948,1,"1,4,2,4,10,5,25,35,4,19,0,72",0.951,1
"0,3,5,3,6,2,15,67,13,11,3,61",0.893,0,"0,3,5,3,6,3,15,67,13,11,3,61",0.912,0
"1,1,1,0,6,2,19,33,3,3,27,37",0.738,1,"1,1,1,0,6,2,19,33,3,3,27,37",0.738,1
"0,4,2,3,3,0,7,10,5,23,1,20",0.546,1,"0,4,1,3,3,0,7,10,5,23,1,20",0.55,1
"0,3,3,3,6,0,0,1,14,13,20,11",0.336,1,"0,3,3,3,6,0,0,1,14,18,20,11",0.347,1
"0,1,7,4,6,0,38,1,8,31,41,20",0.688,1,"0,1,7,3,6,0,38,1,8,31,41,20",0.737,1
"1,0,3,6,9,4,41,29,14,22,9,9",0.783,1,"1,3,3,6,9,4,41,29,14,22,9,9",0.822,1
"1,4,2,4,8,2,7,60,14,19,43,15",0.447,1,"1,4,2,4,8,3,7,60,14,19,43,15",0.505,1
"1,2,4,2,4,4,20,0,3,16,11,36",0.93,1,"0,2,4,2,4,4,20,0,3,16,11,36",0.919,1
"1,1,4,0,0,0,36,5,0,3,2,98",0.93,0,"1,1,4,0,0,0,36,5,0,3,30,98",0.806,1
"1,1,6,0,5,0,26,27,1,29,4,55",0.921,1,"1,1,6,0,12,0,26,27,1,29,4,55",0.917,1
"1,0,6,0,10,4,5,40,15,39,29,92",0.886,1,"1,0,6,0,10,4,5,40,15,39,29,91",0.891,1
"0,3,3,0,4,0,15,29,12,26,34,24",0.772,1,"0,3,3,0,4,4,15,29,12,26,34,24",0.717,1
"0,2,3,2,13,3,33,19,0,23,43,49",0.659,1,"0,2,3,2,13,3,33,19,0,23,43,49",0.659,1
"1,1,3,4,0,1,16,3,10,32,35,1",0.333,1,"1,1,3,5,0,1,16,3,10,32,35,1",0.214,1
"0,4,6,1,13,0,28,59,3,22,7,48",0.902,1,"0,4,6,1,13,0,28,59,3,22,7,48",0.902,1
"0,4,7,5,8,5,26,4,4,9,27,10",0.774,1,"0,4,7,5,8,5,26,4,4,9,27,10",0.774,1
"0,3,7,6,13,0,18,27,11,5,42,79",0.43,1,"0,3,7,6,13,0,18,27,11,5,42,42",0.38,0
"1,1,2,3,3,1,34,68,4,8,30,49",0.685,0,"1,1,2,3,3,1,34,68,4,8,30,26",0.491,0
"1,1,0,3,12,4,0,28,8,24,5,65",0.944,1,"1,1,0,3,12,4,7,28,8,24,5,65",0.945,1
"0,0,2,1,4,3,41,21,10,14,8,74",0.906,1,"0,0,2,1,4,3,41,69,10,14,8,74",0.929,1
"1,4,4,5,13,3,30,73,9,34,15,23",0.818,1,"1,4,4,5,13,3,30,73,9,39,15,23",0.834,1
"0,3,0,6,1,2,29,1,9,20,37,84",0.403,1,"0,0,0,6,1,2,29,1,9,20,37,84",0.374,1
"0,1,1,5,6,1,28,28,11,16,39,70",0.746,1,"0,1,1,5,6,1,28,28,11,23,39,70",0.737,1
"1,0,0,2,1,4,21,36,13,20,17,42",0.934,1,"1,0,0,2,1,4,21,36,13,20,29,42",0.896,1
"0,0,4,5,7,4,32,64,13,36,4,72",0.942,1,"0,2,4,5,7,4,32,64,13,36,4,72",0.944,1
"0,1,7,4,10,0,26,24,9,12,39,96",0.431,1,"0,1,7,4,10,0,26,18,9,12,39,96",0.358,1
"0,3,7,1,5,4,25,4,14,29,23,55",0.938,1,"0,3,7,1,5,4,25,4,14,29,23,55",0.938,1
"1,2,1,1,10,0,33,71,10,6,14,49",0.889,0,"1,2,1,1,10,0,33,71,10,6,43,49",0.7,0
"0,3,5,4,6,0,13,44,12,1,34,6",0.235,0,"1,3,5,4,6,0,13,44,12,1,34,6",0.334,0
"0,4,4,0,11,5,2,61,0,31,25,53",0.901,1,"0,4,4,0,11,5,2,61,0,31,25,92",0.938,1
"1,0,6,4,8,0,23,0,10,11,23,81",0.472,1,"1,0,6,4,8,0,23,0,10,11,23,13",0.49,1
"0,0,2,5,3,2,11,43,1,34,31,83",0.569,1,"0,0,2,5,3,2,11,43,1,34,23,83",0.671,1
"0,0,7,0,1,5,38,67,3,33,39,69",0.656,1,"0,0,7,0,1,5,38,67,3,33,39,86",0.762,1
"1,3,1,5,9,3,10,12,5,3,10,40",0.84,0,"1,3,1,5,9,3,10,12,5,3,10,40",0.84,0
"1,2,3,1,12,1,20,10,6,19,18,2",0.525,1,"1,2,3,1,12,1,20,10,6,19,18,2",0.525,1
"1,0,0,2,10,4,31,45,10,7,35,43",0.845,1,"1,0,0,2,10,4,31,45,10,7,35,42",0.838,1
"1,4,0,6,4,4,0,19,5,31,20,14",0.303,1,"1,4,2,6,4,4,0,19,5,31,20,14",0.297,1
"0,4,4,4,7,2,17,58,0,34,43,51",0.599,1,"0,4,4,4,7,2,17,58,0,34,43,40",0.554,1
"1,2,3,4,0,5,6,8,9,17,25,19",0.91,1,"1,2,3,4,0,5,6,8,9,17,33,19",0.898,1
"1,3,3,4,10,4,6,37,12,10,37,20",0.685,1,"1,3,3,4,10,0,6,37,12,10,37,20",0.372,1
"1,4,4,0,10,3,34,28,8,9,8,10",0.906,0,"1,2,4,0,10,3,34,28,8,9,8,10",0.811,1
"0,4,6,2,3,3,37,44,7,17,15,38",0.888,1,"0,0,6,2,3,3,37,44,7,17,15,38",0.759,1
"1,1,0,6,13,1,41,14,9,40,21,4",0.373,1,"1,0,0,6,13,1,41,14,9,40,21,4",0.331,1
"0,4,1,1,3,2,10,13,8,22,4,69",0.939,1,"0,4,1,1,3,2,10,13,8,22,33,69",0.908,1
"0,3,1,4,13,4,26,63,7,12,26,2",0.586,0,"0,3,1,4,13,4,24,63,7,12,26,2",0.577,0
"0,2,6,5,2,0,15,7,12,33,28,98",0.193,1,"1,2,6,5,2,0,15,7,12,33,28,98",0.339,1
"0,3,2,6,2,2,32,20,6,1,34,37",0.597,0,"0,3,2,6,2,2,32,20,6,1,34,82",0.609,0
"1,2,5,2,3,3,15,64,0,11,18,26",0.695,1,"1,2,3,2,3,3,15,64,0,11,18,26",0.696,1
"1,2,7,5,3,3,5,10,13,16,9,14",0.348,1,"1,2,7,3,3,3,5,10,13,16,9,14",0.661,1
"1,1,0,3,2,2,16,20,10,41,25,24",0.838,1,"1,1,2,3,2,2,16,20,10,41,25,24",0.835,1
"1,3,1,2,4,2,31,63,2,37,36,69",0.9,1,"1,3,1,2,4,2,31,63,2,5,36,69",0.926,0
"1,1,5,1,6,4,19,71,15,21,24,31",0.718,1,"1,1,5,1,6,4,30,71,15,21,24,31",0.765,1
"1,3,5,4,2,5,33,51,10,8,9,46",0.947,0,"1,3,5,4,2,5,33,51,10,14,9,46",0.947,1
"0,4,7,0,6,2,17,43,9,40,39,14",0.652,1,"0,4,7,0,6,2,17,43,9,4,39,14",0.677,1
"0,3,3,3,10,4,4,15,2,40,5,18",0.768,1,"0,3,3,3,10,4,4,15,2,26,5,18",0.734,1
"1,3,1,6,1,3,26,59,5,40,36,81",0.866,1,"1,3,1,6,8,3,26,59,5,40,36,81",0.852,1
"1,1,2,3,10,3,32,3,9,16,39,63",0.895,1,"1,1,2,3,10,3,32,3,9,16,34,63",0.892,1
"0,3,5,2,9,0,25,66,14,13,36,79",0.845,1,"0,3,3,2,9,0,25,66,14,13,36,79",0.847,1
"0,3,2,1,8,2,2,23,9,26,31,66",0.911,1,"0,3,2,1,8,2,2,23,9,26,31,66",0.911,1
"1,0,1,4,5,4,31,27,12,38,29,98",0.81,1,"1,0,1,4,5,4,31,27,12,28,29,98",0.82,1
"1,4,3,6,9,4,19,70,3,7,34,99",0.94,0,"1,4,3,2,9,4,19,70,3,7,34,99",0.943,0
"0,1,6,0,0,0,9,19,10,14,29,33",0.842,1,"0,1,6,0,0,0,9,19,10,14,29,33",0.842,1
"1,0,1,2,6,2,27,40,9,16,40,3",0.462,1,"1,0,1,2,6,2,27,47,9,16,40,3",0.474,1
"1,1,5,4,13,0,26,55,6,7,18,94",0.931,0,"1,1,6,4,13,0,26,55,6,7,18,94",0.93,0
"1,2,2,6,2,1,38,16,12,9,30,43",0.833,1,"1,1,2,6,2,1,38,16,12,9,30,43",0.843,1
"1,1,6,3,1,3,13,43,5,32,10,53",0.93,1,"1,1,6,1,1,3,13,43,5,32,10,53",0.929,1
"0,4,5,3,3,5,7,59,5,32,2,81",0.95,1,"0,4,5,3,3,5,7,59,5,32,2,42",0.925,1
"1,2,5,1,7,4,6,27,10,21,41,94",0.711,1,"1,2,5,1,7,4,6,28,10,21,41,94",0.724,1
"1,4,1,1,8,0,18,34,12,0,14,3",0.774,0,"1,4,1,1,8,0,10,34,12,0,14,3",0.633,0
"0,4,4,3,11,0,38,30,15,39,38,78",0.9,1,"0,3,4,3,11,0,38,30,15,39,38,78",0.884,1
"1,0,2,0,13,4,12,29,9,35,18,16",0.597,1,"1,0,2,0,13,4,10,29,9,35,18,16",0.592,1
"1,3,5,6,8,0,38,20,15,5,28,54",0.86,1,"1,3,5,6,8,0,38,20,15,5,41,54",0.849,1
"0,4,4,5,2,0,40,69,15,10,5,49",0.897,0,"0,4,4,5,2,0,40,55,15,10,5,49",0.914,0
"1,3,1,3,3,3,22,7,7,25,1,3",0.638,1,"1,3,1,3,3,3,22,36,7,25,1,3",0.721,1
"0,2,2,1,7,0,19,27,1,24,33,11",0.567,1,"0,2,2,1,7,1,19,27,1,24,33,11",0.576,1
"1,0,1,4,5,1,6,73,2,1,38,73",0.497,0,"1,0,1,4,5,1,6,62,2,1,38,73",0.588,0
"0,3,6,6,3,5,20,13,10,39,10,59",0.906,1,"0,3,6,6,3,5,20,13,10,24,10,59",0.881,1
"1,1,4,2,12,1,24,66,4,4,37,71",0.818,0,"0,1,4,2,12,1,24,66,4,4,37,71",0.678,0
"1,1,3,3,3,2,22,62,15,1,18,75",0.94,0,"1,1,3,3,3,2,22,62,15,36,18,75",0.94,1
"1,0,1,2,13,3,27,0,15,24,41,96",0.552,1,"1,0,1,2,13,3,27,0,15,24,41,96",0.552,1
"0,3,2,4,4,2,14,46,6,25,22,28",0.515,1,"0,4,2,4,4,2,14,46,6,25,22,28",0.559,1
"1,3,7,3,12,4,30,68,5,20,40,35",0.739,1,"1,3,7,1,12,4,30,68,5,20,40,35",0.708,1
"1,0,2,3,11,4,5,55,3,10,43,13",0.425,1,"1,0,2,3,11,4,23,55,3,10,43,13",0.484,1
"0,4,5,0,10,3,16,56,3,11,38,97",0.881,1,"0,4,5,0,10,3,16,56,3,11,4,97",0.948,1
"1,1,5,0,6,2,9,72,2,27,28,76",0.729,1,"1,1,5,0,6,2,9,14,2,27,28,76",0.788,1
"0,0,6,0,1,3,20,33,10,25,3,63",0.943,1,"0,0,6,0,1,3,20,33,10,25,3,63",0.943,1
"0,1,4,5,0,2,30,70,11,23,42,65",0.552,1,"0,3,4,5,0,2,30,70,11,23,42,65",0.647,1
"0,0,5,1,5,0,16,44,4,33,13,86",0.906,1,"0,0,5,1,5,0,16,44,4,33,8,86",0.917,1
"1,1,4,3,3,4,32,44,8,40,42,14",0.591,1,"1,1,4,3,3,4,32,44,8,40,12,14",0.84,1
"1,0,2,0,10,1,21,19,12,37,2,26",0.727,1,"1,0,2,0,10,1,21,34,12,37,2,26",0.796,1
"1,0,7,2,1,4,6,7,9,33,9,65",0.911,1,"1,0,7,2,1,4,6,7,9,33,9,76",0.848,1
"0,3,5,5,5,1,35,73,11,18,15,89",0.927,1,"0,3,1,5,5,1,35,73,11,18,15,89",0.928,1
"1,1,6,1,12,2,41,12,14,31,29,65",0.909,1,"1,1,6,4,12,2,41,12,14,31,29,65",0.89,1
"0,2,6,6,12,0,7,67,9,6,10,56",0.386,0,"0,2,6,6,12,0,7,67,9,6,10,39",0.306,0
"0,4,3,4,12,4,1,45,9,26,22,46",0.685,1,"0,4,3,6,12,4,1,45,9,26,22,46",0.442,1
"0,1,6,6,4,3,39,62,0,21,22,77",0.832,1,"0,1,6,6,13,3,39,62,0,21,22,77",0.811,1
"1,4,4,0,1,0,28,13,14,32,7,99",0.904,1,"1,4,4,0,1,0,28,13,14,33,7,99",0.903,1
"0,1,4,0,1,0,14,19,0,34,12,36",0.817,1,"0,1,4,0,10,0,14,19,0,34,12,36",0.799,1
"1,0,0,0,3,1,24,38,5,31,14,77",0.929,1,"1,0,0,0,13,1,24,38,5,31,14,77",0.919,1
"0,3,5,3,9,2,6,13,9,18,34,28",0.683,1,"0,0,5,3,9,2,6,13,9,18,34,28",0.636,1
"0,4,5,3,3,0,6,2,0,34,41,47",0.862,1,"0,4,5,3,10,0,6,2,0,34,41,47",0.845,1
"1,3,7,6,0,3,31,29,1,0,4,9",0.904,0,"1,3,7,6,0,1,31,29,1,0,4,9",0.883,0
"1,4,1,1,10,1,16,57,8,27,16,26",0.867,1,"1,4,1,0,10,1,16,57,8,27,16,26",0.877,1
"1,0,3,2,2,1,7,41,7,39,4,84",0.942,1,"1,0,3,2,2,1,7,41,2,39,4,84",0.935,1
"0,2,5,4,5,0,2,43,4,23,31,13",0.103,1,"0,2,5,4,5,0,2,43,2,23,31,13",0.101,1
"0,4,6,4,4,4,34,19,1,33,25,16",0.743,1,"1,4,6,4,4,4,34,19,1,33,25,16",0.861,1
"1,3,0,6,11,0,5,51,3,25,11,99",0.768,1,"1,3,0,6,11,0,10,51,3,25,11,99",0.828,1
"1,0,6,4,4,1,36,52,5,36,10,70",0.915,1,"1,0,6,4,3,1,36,52,5,36,10,70",0.915,1
"1,1,4,3,3,0,37,49,2,7,24,32",0.599,0,"1,1,4,3,3,0,37,49,2,7,24,25",0.537,0
"0,2,7,4,13,0,25,37,1,16,17,67",0.803,1,"0,2,7,4,13,0,25,37,1,16,27,67",0.669,1
"0,4,0,1,5,0,36,65,13,0,26,42",0.833,0,"0,4,0,1,5,0,36,65,13,0,26,42",0.833,0
"0,0,7,1,7,4,17,6,5,16,22,94",0.505,1,"0,0,7,1,7,4,17,6,5,35,22,94",0.45,1
"1,0,5,1,6,5,16,13,1,31,20,44",0.886,1,"1,0,5,1,6,5,16,13,1,31,39,44",0.716,1
"1,1,4,2,10,2,15,9,0,21,11,18",0.656,1,"1,1,4,2,10,2,15,9,1,21,11,18",0.657,1
"0,4,6,4,5,2,41,9,3,19,29,94",0.429,1,"0,4,6,4,5,2,41,9,3,19,29,65",0.773,1
"0,3,4,1,6,4,37,61,14,15,26,96",0.937,1,"0,3,4,1,13,4,37,61,14,15,26,96",0.932,1
"1,0,1,6,12,3,14,0,6,23,4,86",0.424,1,"1,0,1,6,12,3,14,0,6,23,4,86",0.424,1
"1,4,5,4,6,5,25,31,5,29,37,12",0.79,1,"1,4,7,4,6,5,25,31,5,29,37,12",0.787,1
"0,2,6,4,12,4,41,30,1,0,23,33",0.803,0,"0,2,6,4,1,4,41,30,1,0,23,33",0.834,0
"0,4,0,6,5,2,20,59,13,18,38,61",0.48,1,"0,4,0,5,5,2,20,59,13,18,38,61",0.608,1
"1,0,6,2,2,1,30,71,4,40,26,42",0.546,1,"1,0,5,2,2,1,30,71,4,40,26,42",0.548,1
"0,0,6,0,7,2,34,25,14,17,43,24",0.615,1,"0,0,6,0,7,2,34,25,14,17,43,24",0.615,1
"0,1,3,1,7,5,5,14,12,40,1,62",0.946,1,"0,1,3,1,7,5,5,14,12,40,1,34",0.938,1
"0,2,2,2,1,0,30,67,6,26,30,12",0.538,1,"0,3,2,2,1,0,30,67,6,26,30,12",0.587,1
"0,4,7,6,9,4,35,8,12,33,0,6",0.488,1,"0,4,7,6,9,4,35,8,12,33,0,6",0.488,1
"0,2,5,6,4,4,17,34,6,6,4,59",0.902,0,"0,2,5,3,4,4,17,34,6,6,4,59",0.94,0
"1,4,2,1,7,3,2,5,12,36,6,18",0.807,1,"1,4,2,1,7,3,2,5,12,36,41,18",0.76,1
"1,0,6,0,11,1,21,62,14,25,3,62",0.928,1,"1,0,6,0,11,1,37,62,14,25,3,62",0.935,1
"1,2,0,0,5,5,1,42,6,21,22,22",0.712,1,"0,2,0,0,5,5,1,42,6,21,22,22",0.739,1
"0,1,5,2,4,0,12,7,1,6,1,63",0.927,0,"0,1,5,2,4,0,12,48,1,6,1,63",0.927,0
"0,4,1,3,1,0,5,39,14,26,20,3",0.188,1,"0,4,1,3,1,0,5,39,14,26,20,59",0.81,1
"1,3,0,6,7,3,4,0,2,20,5,20",0.458,1,"1,3,0,6,7,3,9,0,2,20,5,20",0.556,1
"0,2,5,2,9,1,23,46,0,41,2,74",0.942,1,"0,2,5,2,9,3,23,46,0,41,2,74",0.944,1
"1,4,7,5,13,1,36,44,6,39,16,12",0.635,1,"1,4,7,5,13,1,36,7,6,39,16,12",0.564,1
"1,3,1,2,7,4,25,25,1,31,8,79",0.938,1,"1,3,1,2,7,4,25,25,1,31,38,79",0.897,1
"0,0,7,1,1,1,3,4,8,35,42,63",0.844,1,"0,0,7,1,1,1,3,4,0,35,42,63",0.819,1
"1,1,0,0,9,3,36,33,8,36,42,75",0.781,1,"1,1,0,0,9,3,36,33,8,36,42,75",0.781,1
"1,2,4,0,6,2,3,65,12,20,38,76",0.857,1,"1,2,4,0,6,2,3,65,9,20,38,76",0.834,1
"0,2,0,3,0,5,38,37,4,11,3,77",0.949,1,"0,2,0,4,0,5,38,37,4,11,3,77",0.947,1
"0,2,1,4,4,4,21,19,13,33,36,72",0.862,1,"0,2,1,0,4,4,21,19,13,33,36,72",0.869,1
"1,3,1,6,5,0,17,17,13,20,40,11",0.156,1,"1,3,1,6,5,0,17,17,13,20,40,1",0.102,1
"1,3,5,4,7,3,36,59,12,7,28,32",0.876,0,"1,3,5,4,7,3,36,59,14,7,28,32",0.878,0
"1,0,1,1,2,3,32,35,8,32,7,67",0.943,1,"1,0,1,1,2,3,32,35,8,32,7,11",0.679,1
"0,1,4,6,9,2,35,48,15,14,15,71",0.9,1,"0,0,4,6,9,2,35,48,15,14,15,71",0.895,1
"1,4,1,5,0,5,17,4,8,30,29,2",0.866,1,"1,4,1,5,0,2,17,4,8,30,29,2",0.398,1
"0,2,4,5,1,2,39,2,5,18,41,76",0.595,1,"0,4,4,5,1,2,39,2,5,18,41,76",0.614,1
"1,4,6,2,0,5,22,41,10,33,20,43",0.943,1,"1,4,6,2,0,5,22,10,10,33,20,43",0.945,1
"1,0,0,1,1,3,20,37,13,33,10,15",0.737,1,"1,0,0,1,1,3,20,37,13,33,13,15",0.716,1
"0,3,2,3,12,1,6,31,10,32,32,31",0.596,1,"0,3,2,0,12,1,6,31,10,32,32,31",0.72,1
"0,0,3,1,2,2,41,54,10,21,3,58",0.91,1,"0,0,2,1,2,2,41,54,10,21,3,58",0.91,1
"0,0,7,5,0,5,16,20,13,11,25,68",0.888,1,"0,0,7,5,0,0,16,20,13,11,25,68",0.474,1
"0,1,1,5,5,0,36,58,12,34,43,56",0.511,1,"1,1,1,5,5,0,36,58,12,34,43,56",0.653,1
"0,0,4,4,9,2,28,12,9,32,30,61",0.806,1,"0,0,4,4,9,2,28,11,9,32,30,61",0.811,1
"1,0,7,2,1,3,22,49,2,29,38,87",0.834,1,"1,0,7,2,1,1,22,49,2,29,38,87",0.839,1
"1,3,4,2,0,1,2,58,6,34,9,9",0.425,1,"1,3,5,2,0,1,2,58,6,34,9,9",0.423,1
"1,4,7,0,7,0,7,17,5,6,20,28",0.916,1,"1,4,7,0,7,0,7,17,5,6,20,28",0.916,1
"0,1,0,5,11,0,41,24,15,30,32,96",0.407,1,"0,1,0,5,11,3,41,24,15,30,32,96",0.587,1
"0,3,5,4,4,3,23,1,10,16,32,77",0.603,1,"0,3,5,4,4,3,23,1,10,16,32,93",0.459,1
"1,2,7,0,1,1,32,24,4,26,4,42",0.921,1,"1,2,7,0,1,1,32,51,4,26,4,42",0.916,1
"1,2,0,5,9,4,30,44,12,11,0,57",0.948,1,"1,2,0,5,9,4,30,44,12,11,12,57",0.945,1
"1,4,6,5,0,3,2,18,4,24,26,63",0.692,1,"1,4,6,5,0,3,2,18,4,24,26,63",0.692,1
"0,2,1,2,5,0,13,31,15,26,21,72",0.912,1,"0,2,1,2,5,0,13,31,15,26,5,72",0.934,1
"1,4,7,2,7,3,7,58,9,36,41,35",0.765,1,"1,3,7,2,7,3,7,58,9,36,41,35",0.698,1
"0,3,3,4,13,2,0,39,3,0,17,50",0.461,0,"0,3,3,4,13,2,0,6,3,0,17,50",0.596,0
"0,4,3,4,5,2,39,19,6,27,9,79",0.889,1,"0,4,3,4,5,2,39,19,6,27,9,95",0.745,1
"1,1,1,0,1,2,38,33,6,22,24,93",0.888,1,"1,1,1,0,1,2,36,33,6,22,24,93",0.888,1
"0,1,5,0,1,2,24,41,0,8,26,27",0.658,1,"0,1,5,0,1,2,24,28,0,8,26,27",0.661,1
"1,3,2,0,9,1,13,27,8,22,7,66",0.945,1,"1,3,2,0,9,1,13,27,8,20,7,66",0.945,1
"0,2,2,1,8,5,18,58,5,32,3,54",0.946,1,"0,2,2,1,8,5,13,58,5,32,3,54",0.946,1
"1,4,6,3,12,4,41,59,1,0,18,96",0.951,0,"1,4,6,3,12,4,41,32,1,0,18,96",0.945,0
"1,2,4,1,7,4,4,44,2,35,21,58",0.91,1,"1,2,4,1,7,4,4,44,4,35,21,58",0.92,1
"0,4,5,0,1,1,26,66,13,9,40,35",0.71,1,"0,4,7,0,1,1,26,66,13,9,40,35",0.709,1
"1,4,7,4,6,5,31,65,8,31,20,14",0.887,1,"1,4,7,4,6,3,31,65,8,31,20,14",0.802,1
"0,2,1,6,1,2,14,51,5,4,35,74",0.475,0,"0,2,1,6,1,2,14,51,5,4,0,74",0.898,0
"0,1,1,1,13,3,22,37,14,5,41,76",0.805,1,"0,1,1,1,13,3,30,37,14,5,41,76",0.779,1
"0,1,2,1,10,3,13,22,6,3,13,59",0.916,0,"0,1,2,1,10,3,13,22,1,3,13,59",0.914,0
"0,2,4,1,12,5,22,74,6,5,31,58",0.806,0,"0,2,4,1,12,5,22,74,6,19,31,58",0.774,1
"1,2,0,0,10,2,18,32,3,0,9,12",0.76,0,"1,2,0,0,10,2,18,12,3,0,9,12",0.748,0
"0,4,6,3,4,4,3,47,1,14,28,57",0.816,1,"0,4,6,3,4,3,3,47,1,14,28,57",0.709,1
"1,4,5,2,2,4,31,57,0,14,4,40",0.945,1,"1,4,5,2,2,4,29,57,0,14,4,40",0.945,1
"1,3,6,4,11,0,38,35,10,25,28,94",0.899,1,"1,3,1,4,11,0,38,35,10,25,28,94",0.905,1
"0,1,4,4,11,2,18,57,15,9,31,61",0.639,0,"0,1,4,4,11,2,18,57,15,9,36,61",0.616,1
"0,0,5,0,8,1,13,8,12,25,42,78",0.595,1,"0,0,5,0,8,1,13,19,12,25,42,78",0.669,1
"0,4,0,2,10,2,16,1,11,33,14,21",0.899,1,"0,2,0,2,10,2,16,1,11,33,14,21",0.869,1
"1,0,4,3,0,1,9,28,9,38,1,15",0.356,1,"1,0,4,3,4,1,9,28,9,38,1,15",0.351,1
"0,1,7,4,0,4,6,35,5,22,29,74",0.846,1,"0,1,7,4,0,4,6,3,5,22,29,74",0.64,1
"1,3,5,5,6,3,35,19,0,32,1,28",0.93,1,"1,3,5,5,6,3,35,19,10,32,1,28",0.877,1
"0,0,0,2,1,4,0,55,15,4,33,10",0.548,0,"0,0,0,2,1,4,0,55,15,4,33,10",0.548,0
"0,3,1,1,1,3,6,51,7,24,4,59",0.94,1,"0,3,1,1,1,3,6,51,2,24,4,59",0.939,1
"0,0,3,3,12,1,12,5,14,19,21,95",0.294,1,"0,0,3,3,12,1,12,5,14,19,32,95",0.293,1
"1,4,3,2,1,2,35,27,6,5,5,24",0.922,0,"1,4,3,2,1,2,35,27,6,5,5,24",0.922,0
"1,2,2,4,12,4,21,19,6,39,31,18",0.831,1,"1,2,2,4,12,4,21,19,6,20,31,18",0.83,1
"1,0,2,0,13,2,31,4,14,29,11,47",0.879,1,"1,0,2,0,13,2,31,4,14,29,11,2",0.387,1
"0,2,2,2,10,3,11,0,5,20,30,24",0.863,1,"0,2,2,2,5,3,11,0,5,20,30,24",0.874,1
"1,0,1,5,12,4,20,67,3,2,0,62",0.946,0,"1,0,1,5,12,4,20,67,10,2,0,62",0.945,0
"1,1,4,2,4,0,28,61,11,39,5,87",0.949,1,"1,1,4,2,4,4,28,61,11,39,5,87",0.951,1
"1,0,7,5,7,2,17,43,2,26,21,71",0.767,1,"1,0,7,5,7,2,17,43,2,8,21,71",0.853,1
"0,3,3,2,1,5,23,65,11,38,2,22",0.877,1,"0,3,3,2,1,5,23,65,11,38,43,22",0.653,1
"0,3,6,6,11,5,10,53,5,10,31,62",0.668,1,"0,3,5,6,11,5,10,53,5,10,31,62",0.671,1
"1,0,5,0,3,5,7,59,7,6,26,17",0.614,1,"1,0,5,0,3,5,7,59,7,6,26,65",0.91,1
"1,3,7,3,0,0,9,74,13,25,35,99",0.908,1,"0,3,7,3,0,0,9,74,13,25,35,99",0.798,1
"1,2,1,5,4,0,31,32,8,25,7,67",0.932,1,"1,2,1,5,4,0,5,32,8,25,7,67",0.833,1
"1,2,4,0,7,1,13,27,3,23,40,51",0.788,1,"1,2,4,4,7,1,13,27,3,23,40,51",0.692,1
"0,4,4,1,7,5,16,55,2,24,18,33",0.895,1,"0,4,4,1,7,5,16,55,2,33,18,33",0.894,1
"0,2,3,3,13,1,2,57,14,36,5,91",0.925,1,"0,2,3,3,13,1,2,57,14,36,42,91",0.719,1
"1,1,1,4,11,2,40,3,11,15,41,28",0.892,1,"1,1,1,4,11,2,40,3,11,5,41,28",0.917,1
